online_order,book_table,rate,votes,approx_cost_for_two_people,restaurant_type,location,has_phone
1,0,4.0,124,200.0,Delivery,Malleshwaram,1
1,0,3.7,53,450.0,Delivery,BTM,1
1,0,4.3,1101,700.0,Delivery,BTM,1
0,0,3.0,8,300.0,Delivery,Brookefield,1
1,0,3.7,0,250.0,Dine-out,Bannerghatta Road,1
0,0,5.0,0,600.0,Buffet,JP Nagar,1
1,0,4.1,95,600.0,Delivery,Koramangala 7th Block,1
1,1,4.3,2040,1500.0,Dine-out,Brigade Road,1
1,1,4.0,188,1300.0,Pubs and bars,Brigade Road,1
1,0,3.8,21,200.0,Delivery,Basavanagudi,1
0,0,3.1,149,600.0,Delivery,Whitefield,1
1,0,3.7,180,400.0,Delivery,Koramangala 4th Block,1
1,0,4.1,87,700.0,Cafes,Koramangala 6th Block,1
0,0,4.6,4048,1500.0,Drinks & nightlife,Residency Road,1
0,0,3.1,10,150.0,Dine-out,Koramangala 7th Block,1
1,1,4.3,564,1200.0,Buffet,Lavelle Road,1
0,0,3.3,4,350.0,Dine-out,Marathahalli,1
0,0,3.9,130,400.0,Desserts,Kalyan Nagar,1
1,1,4.1,223,500.0,Delivery,Kammanahalli,1
1,0,3.8,13,400.0,Dine-out,Rajajinagar,1
0,0,2.6,153,300.0,Dine-out,Koramangala 5th Block,1
0,0,5.0,0,400.0,Delivery,Koramangala 7th Block,1
1,0,3.7,63,350.0,Dine-out,BTM,1
1,0,3.7,53,500.0,Delivery,Koramangala 6th Block,1
0,0,3.8,43,200.0,Delivery,Koramangala 5th Block,1
0,0,3.2,63,600.0,Delivery,BTM,1
1,0,3.6,46,600.0,Dine-out,Bannerghatta Road,1
1,0,3.9,51,200.0,Delivery,Koramangala 4th Block,1
1,0,3.6,43,300.0,Delivery,Malleshwaram,1
1,0,4.0,183,600.0,Delivery,Old Airport Road,1
0,0,4.0,0,400.0,Dine-out,Koramangala 5th Block,1
1,0,3.6,44,300.0,Delivery,MG Road,1
0,0,3.4,64,400.0,Dine-out,New BEL Road,1
0,0,3.4,37,200.0,Delivery,Whitefield,1
0,0,4.2,50,450.0,Cafes,Church Street,0
1,0,3.6,38,600.0,Delivery,Kalyan Nagar,1
1,0,4.1,53,600.0,Cafes,Jayanagar,1
0,0,3.9,74,500.0,Cafes,Brigade Road,1
1,0,4.2,184,350.0,Desserts,BTM,1
1,0,3.3,23,300.0,Dine-out,Jayanagar,1
1,0,4.2,268,700.0,Dine-out,Jayanagar,1
1,0,3.8,22,600.0,Delivery,Jayanagar,1
0,0,3.8,29,400.0,Dine-out,Frazer Town,1
1,0,3.8,23,500.0,Delivery,Brookefield,1
1,0,3.5,15,300.0,Delivery,HSR,1
0,0,3.5,68,250.0,Delivery,Sarjapur Road,1
1,0,3.4,5,400.0,Delivery,Whitefield,1
0,0,3.9,86,250.0,Delivery,Bannerghatta Road,1
1,1,4.0,914,750.0,Dine-out,Marathahalli,1
1,0,3.8,28,150.0,Dine-out,Banashankari,1
1,0,3.5,23,300.0,Delivery,BTM,1
1,0,4.0,101,150.0,Dine-out,Brigade Road,1
0,0,2.6,84,400.0,Delivery,Brookefield,1
1,0,4.3,652,750.0,Cafes,Brigade Road,1
0,0,3.9,122,500.0,Dine-out,Brigade Road,1
1,0,4.0,76,400.0,Delivery,Koramangala 6th Block,1
1,1,4.1,662,1100.0,Drinks & nightlife,Malleshwaram,1
0,0,3.5,12,500.0,Dine-out,Banashankari,0
0,0,3.7,70,200.0,Delivery,Old Airport Road,1
0,1,4.1,1187,1200.0,Drinks & nightlife,Bannerghatta Road,1
1,0,3.5,90,500.0,Dine-out,Basavanagudi,1
1,0,4.2,938,700.0,Dine-out,Whitefield,1
1,0,3.1,7,500.0,Dine-out,Brigade Road,1
0,1,4.4,1154,1100.0,Dine-out,JP Nagar,1
1,0,3.2,30,500.0,Delivery,BTM,1
0,0,3.6,23,200.0,Dine-out,Koramangala 4th Block,1
0,0,4.0,24,450.0,Dine-out,Brigade Road,1
0,0,4.0,102,150.0,Dine-out,Frazer Town,1
1,0,2.8,102,350.0,Dine-out,Koramangala 6th Block,1
1,0,2.8,75,150.0,Delivery,Koramangala 5th Block,1
0,0,2.7,39,330.0,Dine-out,Sarjapur Road,1
0,0,3.4,5,250.0,Delivery,Koramangala 4th Block,1
1,0,3.8,55,300.0,Delivery,Frazer Town,1
1,0,4.1,70,150.0,Delivery,Basavanagudi,1
0,0,3.2,7,250.0,Delivery,Brookefield,1
1,0,3.6,96,650.0,Cafes,Lavelle Road,1
1,0,3.7,61,350.0,Delivery,Koramangala 6th Block,1
0,0,4.1,765,800.0,Delivery,Brigade Road,1
1,0,3.1,151,500.0,Dine-out,Kammanahalli,1
1,0,3.7,36,300.0,Delivery,Koramangala 6th Block,1
1,0,4.2,334,200.0,Delivery,Brookefield,1
1,0,3.8,67,350.0,Dine-out,Electronic City,1
0,0,3.3,4,1000.0,Dine-out,MG Road,1
1,0,3.6,16,250.0,Delivery,Indiranagar,1
1,0,3.5,24,450.0,Delivery,Church Street,1
1,0,3.5,124,500.0,Desserts,Old Airport Road,1
1,0,2.0,0,300.0,Delivery,Kalyan Nagar,1
1,0,4.1,292,600.0,Delivery,Residency Road,1
1,0,3.3,4,350.0,Delivery,New BEL Road,1
0,0,3.7,0,450.0,Delivery,Residency Road,0
0,0,5.0,0,350.0,Dine-out,Residency Road,1
1,0,4.3,2420,800.0,Dine-out,JP Nagar,1
1,0,3.1,165,350.0,Delivery,MG Road,1
0,0,3.7,0,300.0,Dine-out,Residency Road,1
0,0,3.9,23,2000.0,Drinks & nightlife,Church Street,1
1,0,4.3,62,250.0,Delivery,BTM,1
0,0,2.8,50,400.0,Delivery,Indiranagar,1
1,0,3.7,68,300.0,Desserts,Kammanahalli,1
1,0,3.8,38,250.0,Delivery,Marathahalli,1
1,0,4.1,551,350.0,Dine-out,Indiranagar,1
1,0,4.0,739,500.0,Dine-out,Old Airport Road,1
1,0,4.0,310,750.0,Delivery,Koramangala 7th Block,1
1,0,3.3,351,400.0,Delivery,JP Nagar,1
1,1,4.2,841,700.0,Delivery,Marathahalli,1
1,1,4.2,496,800.0,Dine-out,Koramangala 5th Block,1
1,0,3.9,201,300.0,Dine-out,Koramangala 5th Block,1
0,0,4.1,707,850.0,Cafes,Basavanagudi,1
1,0,3.1,6,400.0,Delivery,MG Road,1
0,1,3.9,105,1000.0,Buffet,Residency Road,1
1,1,4.1,232,550.0,Dine-out,Kammanahalli,1
0,0,3.6,17,400.0,Delivery,Kalyan Nagar,1
0,1,3.5,185,800.0,Dine-out,Brookefield,1
1,0,3.5,0,300.0,Dine-out,Kalyan Nagar,1
1,0,4.1,444,600.0,Delivery,Rajajinagar,1
0,0,3.2,4,200.0,Dine-out,Bellandur,1
0,0,3.5,10,800.0,Drinks & nightlife,Church Street,1
0,0,4.3,0,600.0,Desserts,Frazer Town,1
0,1,4.3,519,1400.0,Delivery,Church Street,1
1,1,3.4,183,900.0,Pubs and bars,Electronic City,1
0,0,2.9,16,500.0,Dine-out,Sarjapur Road,1
1,0,3.9,204,600.0,Delivery,BTM,1
1,0,4.2,489,1600.0,Dine-out,Whitefield,1
0,0,4.3,1050,1500.0,Drinks & nightlife,MG Road,1
1,0,3.9,227,950.0,Dine-out,MG Road,1
0,1,4.1,557,1100.0,Dine-out,Lavelle Road,1
1,0,3.9,782,750.0,Dine-out,Koramangala 5th Block,1
1,0,3.2,6,400.0,Desserts,Koramangala 7th Block,1
0,0,2.0,0,200.0,Dine-out,Lavelle Road,1
1,0,3.6,192,450.0,Delivery,Bannerghatta Road,1
1,0,2.9,8,400.0,Delivery,Marathahalli,1
1,0,3.1,13,400.0,Dine-out,Kammanahalli,1
1,0,4.0,73,300.0,Delivery,Jayanagar,1
0,0,2.5,434,650.0,Dine-out,MG Road,1
1,0,3.7,21,300.0,Dine-out,Koramangala 4th Block,1
0,0,3.7,0,300.0,Delivery,New BEL Road,1
0,0,3.9,523,1100.0,Dine-out,New BEL Road,1
1,0,3.7,582,900.0,Dine-out,Jayanagar,1
0,0,3.4,32,350.0,Delivery,MG Road,1
1,0,3.7,30,200.0,Delivery,Frazer Town,1
0,1,3.8,25,2200.0,Dine-out,Frazer Town,1
1,0,3.4,30,500.0,Delivery,Old Airport Road,1
0,0,4.3,1721,1300.0,Dine-out,MG Road,1
1,0,3.9,28,200.0,Delivery,Frazer Town,1
1,0,4.2,858,1800.0,Delivery,Frazer Town,1
1,0,2.9,163,250.0,Dine-out,Bellandur,1
0,0,3.4,11,700.0,Delivery,Indiranagar,1
1,0,3.6,18,200.0,Dine-out,Kalyan Nagar,1
0,0,2.9,24,1900.0,Drinks & nightlife,Residency Road,1
0,0,4.0,288,500.0,Dine-out,Old Airport Road,1
0,0,3.7,0,450.0,Delivery,Rajajinagar,0
0,0,3.7,203,900.0,Buffet,JP Nagar,1
1,0,4.1,166,400.0,Delivery,JP Nagar,1
0,0,3.9,23,2000.0,Dine-out,Church Street,1
1,1,4.2,2714,1000.0,Dine-out,Koramangala 4th Block,1
1,1,4.3,654,1500.0,Dine-out,Whitefield,1
1,0,4.1,1118,750.0,Delivery,Koramangala 7th Block,1
1,0,3.3,395,400.0,Dine-out,Koramangala 4th Block,1
0,0,3.3,13,750.0,Dine-out,Church Street,1
0,1,4.3,106,1000.0,Buffet,Koramangala 6th Block,1
1,0,4.2,340,500.0,Delivery,Jayanagar,1
0,0,3.5,14,150.0,Dine-out,Kalyan Nagar,1
1,0,3.5,21,350.0,Dine-out,Koramangala 6th Block,1
1,0,3.7,479,850.0,Dine-out,BTM,1
1,1,4.1,1054,1400.0,Delivery,Koramangala 6th Block,1
0,0,3.8,78,350.0,Dine-out,Marathahalli,1
1,0,3.6,17,900.0,Dine-out,JP Nagar,1
0,0,3.3,5,300.0,Desserts,Malleshwaram,1
1,0,3.5,11,300.0,Delivery,Indiranagar,1
1,0,3.9,64,300.0,Delivery,BTM,1
1,0,3.3,11,300.0,Delivery,Kammanahalli,0
0,0,3.2,5,550.0,Delivery,Old Airport Road,1
0,0,3.5,39,1200.0,Pubs and bars,Koramangala 7th Block,1
1,0,3.8,258,550.0,Dine-out,HSR,1
1,0,3.5,35,100.0,Delivery,Kammanahalli,1
1,0,3.6,17,450.0,Delivery,Old Airport Road,1
1,0,3.1,22,300.0,Delivery,Koramangala 6th Block,1
1,0,3.7,0,600.0,Dine-out,MG Road,1
0,1,4.3,755,3000.0,Dine-out,Brigade Road,1
0,0,3.7,0,1000.0,Delivery,Whitefield,1
1,0,3.5,10,400.0,Dine-out,Bannerghatta Road,1
1,1,4.0,281,1500.0,Delivery,Koramangala 6th Block,1
0,1,4.2,371,2400.0,Buffet,Malleshwaram,1
0,0,3.8,38,900.0,Buffet,Koramangala 4th Block,1
1,0,3.4,351,350.0,Delivery,Indiranagar,1
0,0,3.5,8,150.0,Delivery,Malleshwaram,1
1,1,4.1,1060,1200.0,Dine-out,HSR,1
1,0,3.9,93,400.0,Delivery,Kammanahalli,1
0,0,3.5,14,800.0,Dine-out,Church Street,1
1,0,3.9,100,200.0,Dine-out,Koramangala 7th Block,1
0,0,4.7,3920,1500.0,Drinks & nightlife,Church Street,1
0,0,3.4,4,200.0,Dine-out,Old Airport Road,1
1,0,3.9,148,200.0,Delivery,Koramangala 4th Block,1
1,0,3.4,590,600.0,Delivery,Rajajinagar,1
1,0,3.5,8,130.0,Delivery,Bannerghatta Road,1
0,0,3.8,115,1200.0,Buffet,Electronic City,1
1,0,3.6,15,400.0,Desserts,Sarjapur Road,1
0,0,3.6,19,500.0,Dine-out,Sarjapur Road,1
0,0,1.0,0,700.0,Desserts,Electronic City,1
1,0,2.7,35,150.0,Delivery,Brookefield,1
0,1,4.5,2745,1600.0,Pubs and bars,Whitefield,1
1,0,3.9,214,600.0,Delivery,BTM,1
1,0,3.9,63,350.0,Dine-out,Malleshwaram,1
0,0,3.8,179,400.0,Dine-out,Jayanagar,1
0,0,3.1,7,900.0,Desserts,Bellandur,1
1,0,3.8,66,200.0,Delivery,Brigade Road,1
0,1,3.8,170,1300.0,Drinks & nightlife,Koramangala 6th Block,1
1,0,3.8,28,650.0,Delivery,Brigade Road,1
1,0,4.2,413,700.0,Cafes,BTM,1
0,0,3.0,33,400.0,Dine-out,Lavelle Road,1
1,1,4.2,525,800.0,Delivery,Residency Road,1
0,0,3.8,29,150.0,Dine-out,JP Nagar,0
1,0,2.6,72,300.0,Dine-out,Basavanagudi,1
0,1,4.1,1339,2100.0,Dine-out,Lavelle Road,1
0,0,3.4,225,300.0,Desserts,MG Road,1
1,0,3.1,22,400.0,Delivery,Koramangala 6th Block,1
1,0,3.9,377,200.0,Dine-out,Brigade Road,1
1,0,3.4,18,500.0,Delivery,Old Airport Road,1
0,0,4.2,592,700.0,Desserts,Old Airport Road,1
1,0,4.4,4884,750.0,Delivery,Basavanagudi,1
0,0,3.7,0,200.0,Cafes,Kammanahalli,1
1,0,3.9,84,400.0,Delivery,Basavanagudi,1
1,0,3.7,174,800.0,Pubs and bars,Rajajinagar,1
0,0,2.8,114,500.0,Delivery,HSR,1
0,0,3.8,34,400.0,Desserts,Koramangala 4th Block,0
1,0,1.0,0,150.0,Delivery,Kalyan Nagar,1
1,0,3.3,46,400.0,Delivery,JP Nagar,1
1,0,3.2,33,250.0,Delivery,BTM,1
1,0,3.7,33,400.0,Dine-out,MG Road,1
1,0,3.1,4,450.0,Dine-out,Marathahalli,1
1,1,4.0,1513,900.0,Delivery,Koramangala 4th Block,1
1,0,3.2,4,200.0,Delivery,Malleshwaram,1
1,0,3.0,29,500.0,Dine-out,New BEL Road,1
1,0,3.3,12,500.0,Dine-out,Koramangala 4th Block,1
1,1,4.2,2854,800.0,Cafes,MG Road,1
0,0,3.3,4,200.0,Dine-out,Church Street,0
1,0,3.7,132,750.0,Dine-out,Marathahalli,1
1,1,4.4,2558,1600.0,Dine-out,Indiranagar,1
1,0,3.9,291,300.0,Delivery,Rajajinagar,1
1,0,4.0,63,300.0,Delivery,Brookefield,1
0,0,3.5,44,400.0,Dine-out,Brookefield,1
1,0,4.5,229,1200.0,Dine-out,Koramangala 4th Block,1
1,0,4.3,191,700.0,Cafes,Kammanahalli,1
0,0,4.5,0,200.0,Delivery,Bannerghatta Road,1
1,0,3.5,229,350.0,Dine-out,Old Airport Road,1
0,0,3.3,4,1000.0,Pubs and bars,Koramangala 5th Block,1
1,0,4.0,177,750.0,Dine-out,Lavelle Road,1
1,0,4.1,153,300.0,Delivery,Church Street,1
1,0,2.9,51,500.0,Dine-out,JP Nagar,1
1,0,3.7,103,400.0,Dine-out,Koramangala 5th Block,1
0,0,4.3,700,450.0,Dine-out,Old Airport Road,0
0,0,3.7,32,800.0,Delivery,Church Street,1
1,0,3.6,37,150.0,Dine-out,Brookefield,1
0,0,3.6,15,300.0,Delivery,Marathahalli,1
1,0,1.2,0,400.0,Delivery,Electronic City,1
1,0,3.4,70,400.0,Delivery,Lavelle Road,1
0,0,4.0,1408,1000.0,Pubs and bars,Koramangala 7th Block,1
0,0,2.7,39,500.0,Delivery,Jayanagar,1
0,0,3.6,12,650.0,Dine-out,Koramangala 5th Block,1
1,0,3.7,46,400.0,Delivery,New BEL Road,1
0,0,2.9,53,300.0,Dine-out,Koramangala 6th Block,1
1,0,4.2,398,500.0,Dine-out,Kammanahalli,1
1,0,3.8,134,400.0,Dine-out,Kammanahalli,1
0,0,3.9,80,1800.0,Pubs and bars,Old Airport Road,1
1,0,4.0,55,1500.0,Delivery,Lavelle Road,1
1,0,3.8,111,500.0,Delivery,Residency Road,1
1,0,2.3,240,800.0,Dine-out,Sarjapur Road,1
1,0,3.5,9,100.0,Delivery,HSR,1
0,0,3.4,24,400.0,Delivery,Kammanahalli,1
1,0,2.7,30,500.0,Delivery,Old Airport Road,1
1,0,4.0,49,500.0,Desserts,Lavelle Road,1
0,1,4.5,1250,1200.0,Drinks & nightlife,Koramangala 7th Block,1
1,0,3.7,32,900.0,Delivery,Koramangala 7th Block,1
1,0,4.1,1720,400.0,Delivery,Banashankari,1
1,0,4.2,287,350.0,Delivery,Basavanagudi,1
1,1,4.5,816,800.0,Delivery,Koramangala 6th Block,1
0,0,3.1,6,500.0,Delivery,Whitefield,1
1,0,2.8,64,600.0,Delivery,Brookefield,1
1,0,3.9,92,200.0,Delivery,BTM,1
1,0,3.2,6,450.0,Delivery,Old Airport Road,1
0,0,3.7,35,300.0,Cafes,Residency Road,1
0,0,4.3,2307,800.0,Delivery,Koramangala 7th Block,1
1,0,2.8,506,500.0,Delivery,Banashankari,1
0,0,3.5,11,300.0,Delivery,Koramangala 4th Block,1
1,0,4.3,269,750.0,Desserts,Bellandur,1
1,0,3.2,58,900.0,Cafes,New BEL Road,1
1,0,3.9,70,200.0,Delivery,HSR,1
0,0,3.3,9,150.0,Dine-out,Koramangala 4th Block,1
1,0,3.6,23,100.0,Delivery,Lavelle Road,1
0,0,3.2,13,200.0,Dine-out,Frazer Town,1
1,0,3.9,20,300.0,Delivery,Jayanagar,1
1,0,3.7,0,150.0,Dine-out,Kammanahalli,1
1,0,3.1,28,250.0,Dine-out,Lavelle Road,1
0,0,4.1,395,1000.0,Dine-out,Brookefield,1
1,0,4.2,192,250.0,Delivery,Jayanagar,1
0,0,3.4,7,600.0,Dine-out,Indiranagar,1
1,1,4.0,0,600.0,Delivery,Bannerghatta Road,1
0,0,3.1,11,1000.0,Dine-out,Old Airport Road,1
0,0,3.8,39,300.0,Dine-out,Indiranagar,1
0,0,3.7,32,2000.0,Drinks & nightlife,Marathahalli,1
0,0,3.3,7,600.0,Delivery,BTM,1
0,0,4.0,74,400.0,Delivery,Indiranagar,1
0,0,4.0,62,150.0,Cafes,Jayanagar,1
0,0,3.1,6,100.0,Delivery,Basavanagudi,1
1,0,4.0,137,350.0,Dine-out,JP Nagar,1
1,0,4.1,367,600.0,Delivery,Old Airport Road,1
1,0,3.7,25,400.0,Delivery,Marathahalli,1
1,0,3.5,13,300.0,Dine-out,Marathahalli,1
1,1,3.9,548,1500.0,Drinks & nightlife,Whitefield,1
1,0,3.8,86,100.0,Delivery,BTM,1
1,0,3.0,6,400.0,Delivery,JP Nagar,1
1,0,4.1,496,300.0,Delivery,Indiranagar,1
1,0,2.8,165,450.0,Delivery,Jayanagar,1
1,0,4.3,179,250.0,Delivery,MG Road,1
0,0,3.7,560,400.0,Dine-out,Whitefield,1
0,0,3.8,69,700.0,Delivery,Koramangala 5th Block,1
0,0,3.5,10,500.0,Dine-out,Banashankari,1
1,1,4.2,98,1200.0,Dine-out,Old Airport Road,1
1,0,3.3,8,250.0,Dine-out,Koramangala 7th Block,1
1,0,4.0,141,800.0,Delivery,Brookefield,1
0,0,3.6,7,800.0,Delivery,Brigade Road,1
0,0,3.2,9,450.0,Delivery,Frazer Town,1
0,0,3.8,122,450.0,Delivery,Koramangala 6th Block,0
0,0,3.5,132,300.0,Delivery,Bellandur,1
1,0,4.0,111,400.0,Desserts,Marathahalli,1
1,0,4.2,858,1700.0,Delivery,Sarjapur Road,1
1,0,4.0,212,400.0,Delivery,Koramangala 5th Block,1
1,0,3.6,140,200.0,Dine-out,JP Nagar,1
1,0,3.7,7,300.0,Delivery,BTM,1
1,0,3.5,98,400.0,Delivery,Marathahalli,1
0,0,4.0,0,300.0,Dine-out,Jayanagar,1
1,0,3.4,23,300.0,Delivery,BTM,1
1,0,3.6,18,900.0,Desserts,Bannerghatta Road,1
1,0,3.6,37,400.0,Delivery,Marathahalli,1
1,0,3.8,23,500.0,Delivery,Marathahalli,1
0,0,4.0,31,1100.0,Dine-out,Lavelle Road,1
1,0,4.3,1133,800.0,Delivery,Church Street,1
1,0,3.4,7,350.0,Delivery,Whitefield,1
1,0,3.8,29,600.0,Delivery,Bellandur,1
0,1,4.2,325,1800.0,Dine-out,Koramangala 4th Block,1
0,1,3.9,165,1000.0,Dine-out,BTM,1
1,0,4.1,37,500.0,Delivery,BTM,1
0,0,3.6,21,200.0,Delivery,Jayanagar,1
1,0,3.9,100,600.0,Delivery,BTM,1
1,0,3.3,12,250.0,Delivery,BTM,1
1,0,3.7,51,350.0,Delivery,Banashankari,1
0,0,3.7,0,500.0,Cafes,Marathahalli,1
0,0,3.8,26,350.0,Desserts,Residency Road,1
0,0,3.4,10,300.0,Dine-out,Sarjapur Road,1
1,0,3.6,38,300.0,Delivery,Koramangala 7th Block,1
1,0,3.5,32,400.0,Dine-out,Indiranagar,1
1,1,4.3,733,1500.0,Buffet,Sarjapur Road,1
1,0,3.3,7,150.0,Dine-out,Koramangala 6th Block,1
0,0,3.5,16,400.0,Delivery,Koramangala 5th Block,1
1,0,4.0,108,250.0,Delivery,New BEL Road,1
1,0,3.6,23,450.0,Dine-out,Malleshwaram,1
1,0,3.4,9,600.0,Delivery,HSR,1
1,0,3.2,9,1800.0,Pubs and bars,Electronic City,1
1,0,3.1,41,800.0,Dine-out,Bannerghatta Road,1
0,0,2.4,25,1000.0,Delivery,Indiranagar,1
1,0,4.0,205,500.0,Delivery,Koramangala 4th Block,1
0,0,3.1,53,450.0,Delivery,JP Nagar,1
1,1,4.4,2182,1400.0,Drinks & nightlife,Bellandur,1
0,0,3.4,6,500.0,Cafes,Old Airport Road,1
0,0,3.5,36,300.0,Delivery,Malleshwaram,1
1,0,4.1,93,700.0,Dine-out,HSR,1
1,0,3.4,12,200.0,Delivery,Bellandur,1
1,1,3.6,432,800.0,Dine-out,Jayanagar,1
1,0,4.3,480,450.0,Cafes,BTM,1
0,0,3.5,11,400.0,Delivery,Koramangala 5th Block,1
1,0,3.8,123,400.0,Desserts,Koramangala 6th Block,1
1,0,3.8,59,300.0,Delivery,Church Street,1
0,0,3.9,41,200.0,Dine-out,MG Road,1
1,1,4.3,1247,1000.0,Delivery,JP Nagar,1
0,0,4.0,129,300.0,Dine-out,Bannerghatta Road,1
1,0,3.8,122,400.0,Delivery,Lavelle Road,1
0,0,3.9,157,600.0,Delivery,MG Road,1
1,0,3.5,0,400.0,Cafes,Church Street,1
1,1,4.1,1342,800.0,Dine-out,Koramangala 5th Block,1
1,0,3.1,38,300.0,Delivery,Frazer Town,1
1,0,3.7,22,300.0,Desserts,BTM,1
1,1,4.2,62,800.0,Desserts,MG Road,1
1,0,3.7,20,800.0,Dine-out,Sarjapur Road,1
1,0,3.0,60,500.0,Desserts,Electronic City,1
1,0,3.6,20,200.0,Dine-out,Marathahalli,1
1,1,4.1,1696,1100.0,Buffet,Sarjapur Road,1
0,0,3.2,4,200.0,Dine-out,Sarjapur Road,0
1,0,3.5,13,700.0,Delivery,Bannerghatta Road,1
0,0,5.0,0,300.0,Dine-out,Lavelle Road,1
0,0,4.0,0,500.0,Dine-out,BTM,1
1,0,3.0,11,400.0,Delivery,Brookefield,1
1,0,3.6,91,500.0,Delivery,Basavanagudi,1
1,0,3.4,185,450.0,Delivery,BTM,1
1,0,4.2,50,700.0,Dine-out,Brigade Road,1
1,0,3.7,27,250.0,Delivery,Kalyan Nagar,1
1,1,4.4,498,1900.0,Pubs and bars,MG Road,1
0,0,4.3,259,200.0,Delivery,Kammanahalli,1
1,0,3.4,8,200.0,Delivery,Indiranagar,1
0,0,4.2,1651,1200.0,Dine-out,Indiranagar,1
0,1,4.3,2749,1300.0,Drinks & nightlife,Residency Road,1
1,1,4.3,496,800.0,Delivery,Kammanahalli,1
1,0,3.4,52,500.0,Delivery,Electronic City,1
0,0,3.0,33,400.0,Dine-out,Residency Road,1
1,1,4.4,2242,3000.0,Dine-out,MG Road,1
1,0,3.6,455,400.0,Delivery,BTM,1
1,0,3.5,4,250.0,Delivery,Jayanagar,1
1,0,3.3,15,150.0,Delivery,Kalyan Nagar,1
1,0,3.9,498,300.0,Delivery,BTM,1
1,0,4.2,781,300.0,Delivery,Old Airport Road,1
1,1,4.4,459,1500.0,Delivery,Koramangala 6th Block,1
1,0,3.7,118,400.0,Delivery,Koramangala 7th Block,1
1,0,3.9,251,500.0,Delivery,Bannerghatta Road,1
1,0,3.9,185,400.0,Dine-out,Lavelle Road,1
1,0,2.5,157,450.0,Delivery,Koramangala 7th Block,1
1,1,4.5,724,1500.0,Dine-out,Koramangala 6th Block,1
1,0,4.0,624,450.0,Delivery,Brigade Road,1
1,0,3.7,11,250.0,Delivery,Jayanagar,1
0,0,2.3,131,800.0,Delivery,Bellandur,1
0,0,3.2,9,350.0,Dine-out,Lavelle Road,0
1,0,3.2,393,400.0,Dine-out,Old Airport Road,1
1,0,3.5,12,300.0,Delivery,Kammanahalli,1
0,1,4.1,80,3000.0,Dine-out,Indiranagar,1
1,0,4.0,326,200.0,Delivery,BTM,1
0,1,4.3,1776,1700.0,Pubs and bars,Whitefield,1
1,0,3.1,140,600.0,Delivery,Koramangala 4th Block,1
1,0,3.3,11,100.0,Delivery,Koramangala 4th Block,1
1,1,4.3,500,1300.0,Dine-out,Church Street,1
1,0,3.7,30,300.0,Dine-out,MG Road,1
0,1,4.0,568,1000.0,Dine-out,Malleshwaram,1
1,0,4.3,151,650.0,Delivery,MG Road,1
1,1,4.9,2244,1500.0,Pubs and bars,Koramangala 5th Block,1
1,0,3.0,13,400.0,Delivery,Lavelle Road,1
1,0,3.5,0,300.0,Delivery,Kammanahalli,1
0,0,3.5,11,500.0,Dine-out,HSR,1
1,0,3.7,65,800.0,Delivery,Jayanagar,1
1,0,3.5,11,400.0,Delivery,JP Nagar,1
0,0,3.6,22,300.0,Dine-out,Basavanagudi,1
0,0,3.2,13,450.0,Delivery,Sarjapur Road,0
1,0,3.4,42,400.0,Delivery,Old Airport Road,1
1,0,4.0,249,600.0,Dine-out,Kammanahalli,1
0,0,3.3,11,400.0,Delivery,MG Road,1
0,1,4.8,482,2100.0,Drinks & nightlife,Koramangala 5th Block,1
1,1,3.4,183,900.0,Dine-out,Electronic City,1
0,0,4.1,2730,1300.0,Cafes,Koramangala 4th Block,1
1,0,3.6,218,400.0,Delivery,BTM,1
1,0,3.7,217,200.0,Delivery,Koramangala 7th Block,1
1,1,4.0,205,700.0,Dine-out,JP Nagar,1
1,0,3.7,152,200.0,Delivery,Electronic City,1
1,0,4.3,229,500.0,Desserts,HSR,0
1,0,3.6,17,200.0,Delivery,Kammanahalli,1
1,0,4.4,222,700.0,Dine-out,Brigade Road,1
0,1,4.1,821,1900.0,Drinks & nightlife,Whitefield,1
1,0,3.6,8,200.0,Delivery,Bannerghatta Road,1
0,0,3.9,156,600.0,Delivery,Lavelle Road,1
1,0,4.1,37,500.0,Desserts,Koramangala 4th Block,1
0,0,3.1,6,250.0,Dine-out,Lavelle Road,1
1,0,3.1,11,300.0,Delivery,Koramangala 5th Block,1
1,0,4.2,121,500.0,Dine-out,Residency Road,1
1,0,3.5,12,400.0,Dine-out,Koramangala 6th Block,1
1,0,3.4,11,200.0,Delivery,Basavanagudi,1
0,0,3.5,17,200.0,Dine-out,Jayanagar,1
0,0,3.7,68,1000.0,Drinks & nightlife,Koramangala 6th Block,1
0,1,4.3,1475,800.0,Dine-out,Koramangala 7th Block,1
1,0,3.6,51,500.0,Delivery,Frazer Town,1
0,1,4.5,550,1800.0,Dine-out,Brigade Road,1
1,0,3.6,207,500.0,Delivery,Koramangala 6th Block,1
0,0,3.5,11,200.0,Pubs and bars,Brigade Road,1
1,0,4.2,510,800.0,Delivery,Sarjapur Road,1
1,0,3.4,9,250.0,Delivery,Koramangala 5th Block,1
1,0,3.9,214,600.0,Dine-out,BTM,1
1,0,3.5,11,400.0,Delivery,Old Airport Road,1
0,0,3.3,4,1400.0,Desserts,Sarjapur Road,1
0,0,2.8,13,500.0,Dine-out,Koramangala 5th Block,1
1,0,3.3,4,200.0,Delivery,Bannerghatta Road,1
1,0,4.3,570,700.0,Delivery,Frazer Town,1
0,0,3.7,33,100.0,Delivery,Sarjapur Road,1
